SMILES,SM1_Dz(p),SpMaxA_B(s),P_VSA_v_3,P_VSA_p_2,MLOGP2,LOGP99,ESOL,BLTA96,logBCF
CC(C)(C)c1cc(N=Nc2ccccc2[N+](=O)[O-])c(O)c(C(C)(C)C)c1,-1.85629799,0.300573718,124.450103,132.4263232,21.70366901,6.834000006,-6.057236804,-5.888719675,3.72
O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])C(F)(F)F,-2.641105231,0.370135692,65.09870928,115.9582443,17.69839671,5.194599971,-4.67543428,-5.436946246,3.44
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-0.323025085,0.352820484,0,0,1.940645413,3.391200051,-3.35237472,-2.623070498,3.66
CC(CC(C)(C)C)CC(C)(C)C,2.13163E-14,0.325503407,66.84549331,0,29.11638293,4.494900048,-4.059219995,-6.625959871,3.56
COc1cc(Cl)c(Cl)c(Cl)c1Cl,-0.357114847,0.429014819,196.1997353,10.99988789,15.27814381,4.308799908,-4.558285404,-5.138726622,3.35
Cc1cccc(Cc2ccccc2)c1Cc1ccccc1,7.10543E-14,0.217446282,153.0133596,0,34.19414157,5.176620021,-5.619834096,-7.0775757,3.47
ClC12C(=C(C(C3C2C2C=CC3C2)(C1(Cl)Cl)Cl)Cl)Cl,0.768347413,0.287065155,263.3801041,0,28.74256753,5.27019988,-5.688834575,-6.591209521,3.82
CC(C1C2C(CCC1)CCCC2)C,0,0.295434429,35.3921307,0,27.83379453,4.248900041,-4.336438532,-6.505774307,3.58
Clc1ccc(-c2ccccc2Cl)cc1,0.325988907,0.349743668,167.4796309,0,24.47640425,4.660399914,-4.928902457,-6.177363364,3.69
Clc1cc(cc(c1Oc1ccc(cc1)[N+](=O)[O-])Cl)Cl,-1.530805876,0.411311415,198.0488404,67.41685311,18.45648266,5.870499879,-5.482465759,-5.526100867,3.31
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-0.212284808,0.314394824,284.9255631,42.68334316,26.51255295,5.599499896,-6.095713815,-6.379034176,3.84509804
CC1CC(C)CC(C)C1,-5.32907E-15,0.419962512,34.079208,0,17.04094431,3.078600034,-3.286717308,-5.358067867,3.34
Brc1cc(ccc1Br)Br,0.819339206,0.51354423,175.4563366,0,20.37061837,3.974100016,-5.10690714,-5.743382144,3.52
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-0.78845736,0.394473243,90.28564963,42.68334316,17.44973146,4.295620061,-4.403405099,-5.407287572,3.255272505
N(c1ccccc1)c2cccc3ccccc23,-0.470003629,0.278703257,124.3743936,18.01075068,18.30604808,4.583399966,-4.576174287,-5.508556776,3.396199347
c2c(c(c(c1c(c(cc(c1Cl)Cl)Cl)Cl)c(c2Cl)Cl)Cl)Cl,0.932793804,0.258199219,366.5176496,0,48.01846598,8.580799803,-8.356877096,-8.159535769,5.82
CC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,5.32907E-15,0.253366158,117.4123056,0,31.99572758,5.579100072,-5.356261005,-6.886476605,4.365955723
Clc1cc(Cl)c(Cl)c(-c2ccccc2)c1Cl,0.571431422,0.319387274,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.71
Brc1cc(Br)c(Oc2ccc(Br)c(Br)c2)c(Br)c1,0.649717623,0.269569014,302.9140838,10.99988789,33.63267363,7.291399993,-8.178266684,-7.029368382,6.29
c2c(c1cc(c(cc1Cl)Cl)Cl)c(cc(c2Cl)Cl)Cl,0.768347413,0.282526646,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,5.56
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.849295863,0.255787222,342.4470344,10.99988789,37.64473202,8.053900003,-9.065314729,-7.365530297,6.13
Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)cc1Br,1.158138268,0.232662514,421.5129355,10.99988789,45.97238147,9.578900024,-10.83691485,-8.010293612,5.93
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,0.674728595,0.297709694,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.63
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,0.768347413,0.284581527,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,5.26
Cc1cccc(Cc2ccccc2)c1Cc3ccccc3,7.10543E-14,0.217446282,153.0133596,0,34.19414157,5.176620021,-5.619834096,-7.0775757,3.973127854
Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,0.932793804,0.2582401,366.5176496,0,48.01846598,8.580799803,-8.356877096,-8.159535769,5.88
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,0.571431422,0.313331567,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.46
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,0.853947133,0.270536151,333.3446465,0,44.9172621,7.927399822,-7.804978384,-7.932034176,5.29
C\1C\C=C/CC\C=C/CC/C=C1,1.77636E-15,0.33876477,72.06467528,0,14.008307,4.009200051,-3.778947245,-4.972767292,4.096910013
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,0.571431422,0.312593587,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.02
Clc1cc2c(c(Cl)c1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,-0.808170857,0.259543691,295.8217109,21.99977578,20.90227406,7.504999802,-7.069069333,-5.801900486,3.92
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,0.674728595,0.29895135,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.68
c1ccc2c(c1)c3cccc4cccc2c34,0,0.302004138,112.6507033,0,22.6533807,4.487199947,-4.706299322,-5.989556776,4.171316825
Clc1ccc(c(c1c1c(Cl)ccc(c1Cl)Cl)Cl)Cl,0.768347413,0.283703718,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,5.43
c1cc(c(cc1Cl)c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl,0.768347413,0.284581527,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,5.54
Clc1cc(ccc1Cl)Oc1c(cc(c(c1)Cl)Cl)Cl,-0.212284808,0.282568446,271.1143465,10.99988789,27.19748426,6.745899849,-6.486258361,-6.445120733,4.08
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,0.768347413,0.285506602,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,5.81
CC(C)(C)CC(C)(C)c1ccc(OC(F)(F)C(F)F)cc1,-2.376913041,0.400322791,104.9912175,10.99988789,24.08332663,5.637099981,-5.348924612,-6.137476605,3.92
Clc1cc(Cl)c(c(c1Cl)Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl,0.932793804,0.2582401,366.5176496,0,48.01846598,8.580799803,-8.356877096,-8.159535769,5.88
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-0.78845736,0.332187957,107.9360582,42.68334316,24.08332663,5.284700073,-5.142239798,-6.137476605,4.204119983
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.964363052,0.230791181,26.91011974,67.82827019,35.96838972,6.986299798,-7.078122577,-7.227365231,4.4
Brc1ccc(Oc2ccc(Br)cc2Br)cc1,0.066723632,0.30172298,223.8481826,10.99988789,25.95131618,5.766399972,-6.401674708,-6.324243436,5.83
c2(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c(c(c(c(c2Cl)Cl)Cl)Cl)Cl,1.073978008,0.237459455,432.8636558,0,54.33629388,9.887599766,-9.460948534,-8.601315614,4.24
C2(=C(C3(C1CC(CC1C2(C3(Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl,0.932793804,0.287172428,325.259429,0,29.90634265,6.031999812,-6.195217561,-6.698669184,4.3
o2c1cc(c(cc1c3c2c(c(c(c3Cl)Cl)Cl)Cl)Cl)Cl,-0.0428679,0.277922899,289.666348,9.507346286,29.73182378,7.506399915,-7.259012579,-6.682689591,3.9
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,-0.212284808,0.282568446,271.1143465,10.99988789,27.19748426,6.745899849,-6.486258361,-6.445120733,4.08
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.571431422,0.281392465,252.7781321,0,34.26807622,6.187899902,-6.177571881,-7.083894107,4.51
Clc1cc(Cl)c(cc1c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl,0.853947133,0.270823775,333.3446465,0,44.9172621,7.927399822,-7.804978384,-7.932034176,6.06
ClC1CC2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,0.853947133,0.369749333,283.5762532,0,20.09139839,4.829399832,-5.136783765,-5.712342957,4.049218023
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,0.674728595,0.297702688,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.86
c1cc(cc2c1cc(cc2Cl)Cl)Cl,0.456221592,0.386036917,180.4749179,0,25.34426761,4.799999945,-5.110272589,-6.26430905,4.43
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,0.571431422,0.313320895,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.77
Clc1c(cc(cc1)Cl)c1cc(cc(c1)Cl)Cl,0.571431422,0.311919469,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.85
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,0.456221592,0.331353014,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.17
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-0.78845736,0.332187957,107.9360582,42.68334316,24.08332663,5.284700073,-5.142239798,-6.137476605,4.2
ClC12C3C(C(C1(Cl)Cl)(C(=C2Cl)Cl)Cl)C=CC3Cl,0.853947133,0.304167811,299.9942164,0,26.25169364,5.241499849,-5.671923772,-6.353640663,3.95
Clc1c(cc(c(c1)Cl)Cl)Oc1ccc(cc1)Cl,-0.357114847,0.298561248,237.9413434,10.99988789,24.71970778,6.092499867,-5.933676803,-6.201891771,4.11
c1cc(c(cc1c2cc(ccc2Cl)Cl)Cl)Cl,0.571431422,0.313320895,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,5.08
c1c(cc(c(c1Cl)Cl)Cl)c2cc(c(c(c2)Cl)Cl)Cl,0.768347413,0.283493613,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,5.97
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,0.932793804,0.259531481,366.5176496,0,48.01846598,8.580799803,-8.356877096,-8.159535769,5.88
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,0.571431422,0.314166491,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.69
C1(=C(C2(C(CC1(C2(Cl)Cl)Cl)Cl)Cl)Cl)Cl,0.853947133,0.369749333,283.5762532,0,20.09139839,4.829399832,-5.136783765,-5.712342957,4.05
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,0.674728595,0.298265273,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.78
O=C2c1ccccc1SC(O)=C2C6c3ccccc3CC(c4ccc(cc4)c5ccc(cc5)Br)C6,-0.949299885,0.212206353,266.9009982,67.82827019,45.06081759,8.687899992,-8.824424767,-7.942735477,4.6
Cc1c(Cl)c(Br)c(Br)c(Br)c1Br,1.059420908,0.408746141,250.696822,0,32.97229096,5.698420025,-6.929016887,-6.972150378,3.98
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,0.853947133,0.270369465,333.3446465,0,44.9172621,7.927399822,-7.804978384,-7.932034176,5.84
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)cc32)c(Cl)c1Cl,-0.0428679,0.277946741,289.666348,9.507346286,29.73182378,7.506399915,-7.259012579,-6.682689591,3.98
Brc1ccc(Oc2ccc(Br)c(Br)c2)cc1Br,0.400117502,0.284131856,263.3811332,10.99988789,29.73182378,6.528899983,-7.290383259,-6.682689591,6.29
Clc1ccc2ccc(Cl)cc2c1,0.325988907,0.411697504,147.3019148,0,20.20048184,4.146599963,-4.498712146,-5.724494615,4.04
Clc1c(c(c(c(c1c1ccccc1)Cl)Cl)Cl)Cl,0.674728595,0.304622565,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.85
Clc1c(c(ccc1c1cc(c(cc1)Cl)Cl)Cl)Cl,0.674728595,0.299210654,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.28
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,0.932793804,0.258475925,366.5176496,0,48.01846598,8.580799803,-8.356877096,-8.159535769,5.08
Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1,1.158138268,0.2328814,421.5129355,10.99988789,45.97238147,9.578900024,-10.83691485,-8.010293612,5.715
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,0.571431422,0.312305073,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.44
C13(C4(C2(C5(C(C1(C2(Cl)Cl)Cl)(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,1.197673002,0.241112738,469.7837287,0,42.44907164,6.222999692,-7.625241553,-7.745295207,4.31
CC(Br)(CBr)COc1c(Br)cc(Br)cc1Br,0.649717623,0.297774597,278.9533548,10.99988789,31.28579968,5.901400037,-7.194008244,-6.823371048,4.31
OC(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-3.964363052,0.230791181,26.91011974,67.82827019,35.96838972,6.986299798,-7.078122577,-7.227365231,4.31
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-1.757857918,0.239448194,87.03043357,54.86246856,14.935911,5.02230005,-4.702833358,-5.094700635,3.993876915
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,0.674728595,0.304622565,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.85
Clc1cc(ccc1c1c(c(ccc1)Cl)Cl)Cl,0.571431422,0.314201029,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.53
Clc1c(cc(cc1)Cl)c1ccc(cc1)Cl,0.456221592,0.330319965,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.09
FC(F)C(F)(F)Oc1ccc(cc1)C(c2ccc(OC(F)(F)C(F)F)cc2)(C)C,-3.022529986,0.290078038,134.3117374,21.99977578,26.54689849,6.48589991,-6.54752423,-6.382368241,4.35
Brc1cccc(Br)c1-c1c(Br)cccc1Br,0.990284412,0.294621114,259.2654269,0,41.8568834,6.403599992,-7.50806699,-7.699689591,4.97
Clc1c(cc(c(c1)Cl)Cl)Oc1ccc(cc1Cl)Cl,-0.212284808,0.282747901,271.1143465,10.99988789,27.19748426,6.745899849,-6.486258361,-6.445120733,4.21
c2c(cc(c(c1c(cc(cc1Br)Br)Br)c2Br)Br)Br,1.263561596,0.263466769,338.3313281,0,51.15868964,7.928600013,-9.279503878,-8.382530297,4.66
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-0.966679617,0.369435012,202.8499734,21.99977578,10.94933664,4.317399904,-4.470276341,-4.538978187,4.400019635
Clc1cc(Cl)c(cc1Cl)c2ccccc2,0.456221592,0.336344272,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.149988456
Brc1ccc(Oc2c(Br)cc(Br)cc2Br)c(Br)c1,0.649717623,0.269869784,302.9140838,10.99988789,33.63267363,7.291399993,-8.178266684,-7.029368382,6.36
Clc1c(ccc(c1Cl)Cl)c1cc(ccc1Cl)Cl,0.674728595,0.299339216,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.7
Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2,0.571431422,0.281392465,252.7781321,0,34.26807622,6.187899902,-6.177571881,-7.083894107,4.701136066
OC(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl,-0.483598302,0.273279949,251.2194463,42.68334316,34.2618352,5.93099995,-6.415603869,-7.083361018,3.95
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,-3.563497621,0.355469028,22.81532377,0,26.34636844,5.082399845,-5.87068834,-6.362871364,3.93
Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,-0.890562583,0.271680717,262.6487078,21.99977578,18.78643066,6.85159982,-6.514841728,-5.564331628,4.5
ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,1.137736843,0.25091085,430.6350847,0,39.64603679,5.861599721,-7.170407423,-7.52650989,4.55
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-0.212284808,0.399772291,229.3727385,10.99988789,17.55414996,4.962199889,-5.119905926,-5.419767292,4.02
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,0.456221592,0.330667026,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.63
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,0.674728595,0.298225548,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,5.43
Brc1cc(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,1.282876402,0.22243475,461.0458861,10.99988789,50.27538581,10.34140003,-11.72148871,-8.32051379,5.44
Brc1cc(Br)c(-c2ccccc2)c(Br)c1,0.819339206,0.312952337,219.7324764,0,34.14349385,5.641099982,-6.559637577,-7.073243436,3.93
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,0.932793804,0.28438215,337.8407741,0,29.90634265,5.377699822,-6.20016623,-6.698669184,4
O1C2C1C3CC2C4C3C5(C(=C(C4(C5(Cl)Cl)Cl)Cl)Cl)Cl,-0.0428679,0.271979372,244.4276092,10.99988789,19.81735853,4.481399871,-5.193537242,-5.681669184,3.89
O=S(OCC#C)OC2CCCCC2(Oc1ccc(cc1)C(C)(C)C),-1.687675916,0.308598596,150.4324513,50.24719151,10.66119683,3.919200016,-4.379641098,-4.495148822,4.14
O[Sn](CCCC)(CCCC)CCCC,-0.356694944,0.445349951,41.68280322,0,12.01981075,4.324500062,-3.700296597,-4.696959871,3.92
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.786802127,0.275430911,23.26197389,67.82827019,26.23036526,5.715699837,-5.954020314,-6.35155887,4.08
O(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C,-0.212284808,0.399772291,229.3727385,10.99988789,17.55414996,4.962199889,-5.119905926,-5.419767292,4.16
Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,0.674728595,0.297907024,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,5.27
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,0.674728595,0.298246208,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.18
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)c2ccccc2,-0.78845736,0.30055165,132.0272577,42.68334316,26.09713771,5.65420001,-5.520338801,-6.338535769,3.939019776
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,0.932793804,0.258199219,366.5176496,0,48.01846598,8.580799803,-8.356877096,-8.159535769,5.82
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,0.456221592,0.331535264,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,5.08
Clc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl,0.768347413,0.4352205,255.8955036,0,27.11042563,5.606999874,-5.803172004,-6.436767292,4.27
Clc1ccc(-c2ccccc2Cl)c(Cl)c1,0.456221592,0.33174547,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.37
c2cc(c(c1c(cccc1Br)Br)c(c2)Br)Br,0.990284412,0.294621114,259.2654269,0,41.8568834,6.403599992,-7.50806699,-7.699689591,4.97
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1,0.571431422,0.315825266,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,5.19
Clc1ccc(cc1c1c(cc(cc1)Cl)Cl)Cl,0.571431422,0.312459243,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.26
Clc1c(ccc(c1)Cl)c1cc(c(cc1)Cl)Cl,0.571431422,0.31337667,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.56
CC(c1cc(cc(c1)C(C)(C)C)C(C)(C)C)(C)C,1.42109E-14,0.253366158,117.4123056,0,31.99572758,5.579100072,-5.356261005,-6.886476605,4.38
Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,-0.78845736,0.332187957,107.9360582,42.68334316,24.08332663,5.284700073,-5.142239798,-6.137476605,4.16
o2c1cc(c(c(c1c3cc(c(c(c23)Cl)Cl)Cl)Cl)Cl)Cl,-0.0428679,0.277583759,289.666348,9.507346286,29.73182378,7.506399915,-7.259012579,-6.682689591,3.94
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,0.853947133,0.272896224,333.3446465,0,44.9172621,7.927399822,-7.804978384,-7.932034176,5.93
Clc1cccc(c1)c2cc(Cl)cc(Cl)c2,0.456221592,0.330667026,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.193451866
O(c1c(OC)c(c(c(c1Cl)Cl)Cl)Cl)C,-0.966679617,0.369435012,202.8499734,21.99977578,10.94933664,4.317399904,-4.470276341,-4.538978187,4.4
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,1.005875462,0.247723491,399.6906527,0,51.15868964,9.234199785,-8.908897083,-8.382530297,5.71
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,1.073978008,0.237459455,432.8636558,0,54.33629388,9.887599766,-9.460948534,-8.601315614,4.02
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-0.212284808,0.314394824,284.9255631,42.68334316,26.51255295,5.599499896,-6.095713815,-6.379034176,3.908485019
Brc1ccc(cc1)c2ccc(Br)cc2,0.613021136,0.331887956,180.1995258,0,27.07641806,4.878599972,-5.610896475,-6.433500558,3.921686475
c1ccc2cc(ccc2(c1))C(C)C,5.32907E-15,0.361777683,92.31564456,0,17.89551466,3.963200025,-4.078485541,-5.46030905,4.11
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.768347413,0.282526646,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,4.83
Clc1c(ccc(c1)Cl)Oc1c(cc(cc1)Cl)Cl,-0.357114847,0.296626228,237.9413434,10.99988789,24.71970778,6.092499867,-5.933676803,-6.201891771,4.14
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,0.456221592,0.330876973,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.33
Clc1ccccc1c2ccccc2,0.176219645,0.374297333,134.3066278,0,19.49924295,4.006999932,-4.319958331,-5.645794713,5.193124598
Clc1cc(Cl)c(cc1c1ccc(c(c1Cl)Cl)Cl)Cl,0.768347413,0.283528382,300.1716434,0,41.8568834,7.27399984,-7.253317222,-7.699689591,5.88
Clc1c(cccc1Cl)c1c(c(ccc1)Cl)Cl,0.571431422,0.315253807,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.2
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,0.571431422,0.312459243,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.26
CCOP(=S)(Oc1ccc(Cl)cc1Cl)c1ccccc1,-0.744932854,0.252433587,231.0493619,13.84326051,19.51260274,5.043699886,-5.310012902,-5.647307182,4.26
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,0.571431422,0.313769595,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.62
c1ccc(c(c1)c2cc(ccc2Cl)Cl)Cl,0.456221592,0.331353014,200.652634,0,29.93731836,5.313799895,-5.539529638,-6.701500558,4.23
CC(C)(C)c1cc(n2nc3ccc(Cl)cc3n2)c(O)c(c1)C(C)(C)C,-1.336920277,0.252486887,156.397885,77.66340656,23.88604459,5.374499984,-5.981217854,-6.117335121,3.944482672
Clc1c(cc(cc1)Cl)c1c(ccc(c1)Cl)Cl,0.571431422,0.312305073,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.45
Clc1cc(Cl)cc(-c2cc(Cl)ccc2Cl)c1,0.571431422,0.311919469,233.8256371,0,35.86682464,5.967199877,-6.151360534,-7.218891771,4.85
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-1.058935472,0.319162833,233.08856,20.76489076,11.9822233,4.651999931,-4.887169839,-4.691534818,4.18
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)(Cl)Cl,0.674728595,0.270587039,284.9255631,0,38.01997746,6.495499879,-6.618930397,-7.396034176,3.95
C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1,2.84217E-14,0.249996066,97.38832012,0,25.88981921,5.334000051,-5.055836787,-6.318203928,4.26
Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c1Br,1.158138268,0.232801828,421.5129355,10.99988789,45.97238147,9.578900024,-10.83691485,-8.010293612,5.3
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,0.649717623,0.269535776,302.9140838,10.99988789,33.63267363,7.291399993,-8.178266684,-7.029368382,6.01
Clc1c(cc(cc1)c1c(cc(cc1Cl)Cl)Cl)Cl,0.674728595,0.29722378,266.9986402,0,38.83932883,6.620599858,-6.702045034,-7.462120733,4.81
CC(C)c1cc(C(C)C)c2cccc(C(C)C)c2c1,-2.4869E-14,0.248361261,115.0351166,0,32.63321052,6.210000075,-5.704725117,-6.942548513,3.938519725
O1c3cc(c(c(c3(Oc2c1cc(c(c2Cl)Cl)Cl))Cl)Cl)Cl,-0.808170857,0.259543691,295.8217109,21.99977578,20.90227406,7.504999802,-7.069069333,-5.801900486,3.92
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C(=C(Cl)Cl)Cl,0.932793804,0.326419639,341.1940047,0,37.91251027,7.296099827,-7.06554823,-7.38731356,3.91
O1c3cc(c(cc3(Oc2cc(c(cc12)Cl)Cl))Cl)Cl,-0.966679617,0.284047826,229.4757046,21.99977578,16.73712102,6.198199838,-5.960662646,-5.321102666,4.79
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1,-0.357114847,0.298561248,237.9413434,10.99988789,24.71970778,6.092499867,-5.933676803,-6.201891771,4.11
